Date,Close
2/8/07,777.87
2/9/07,782.35
2/12/07,778.7
2/13/07,774.41
2/14/07,777.58
2/15/07,775.75
2/16/07,777.67
2/20/07,768.9
2/21/07,789.37
2/22/07,789.08
2/23/07,791.63
2/26/07,796.77
2/27/07,798.11
2/28/07,782.56
3/1/07,776.53
3/2/07,755.24
3/5/07,751.98
3/6/07,757.59
3/7/07,766.49
3/8/07,771.06
3/9/07,762.02
3/12/07,760.05
3/13/07,760.72
3/14/07,753.91
3/15/07,760
3/16/07,767.49
3/19/07,768.81
3/20/07,764.02
3/21/07,761.85
3/22/07,767.82
3/23/07,762.28
3/26/07,770.59
3/27/07,766.23
3/28/07,772.75
3/29/07,766.78
3/30/07,764.62
4/2/07,770.13
4/3/07,769.59
4/4/07,779.16
4/5/07,776.82
4/9/07,774.44
4/10/07,776.25
4/11/07,770.84
4/12/07,766.11
4/13/07,780.28
4/16/07,781.1
4/17/07,777.8
4/18/07,777.15
4/19/07,773.05
4/20/07,777.7
4/23/07,774.74
4/24/07,767.38
4/25/07,762.65
4/26/07,757.29
4/27/07,758.15
4/30/07,754.94
5/1/07,749.33
5/2/07,744.44
5/3/07,755.37
5/4/07,760.93
5/7/07,758.21
5/8/07,756.93
5/9/07,751.71
5/10/07,739.25
5/11/07,744.78
5/14/07,739.16
5/15/07,739.15
5/16/07,728.62
5/17/07,721.65
5/18/07,719.49
5/21/07,718.82
5/22/07,715.79
5/23/07,716.57
5/24/07,708.09
5/25/07,707.91
5/29/07,705.57
5/30/07,701.65
5/31/07,707.56
6/1/07,712.07
6/4/07,709.96
6/5/07,712.26
6/6/07,708.33
6/7/07,703.58
6/8/07,685.03
6/11/07,693.56
6/12/07,692.55
6/13/07,691.86
6/14/07,696.3
6/15/07,698.88
6/18/07,702.82
6/19/07,702.05
6/20/07,699.24
6/21/07,699.04
6/22/07,699.01
6/25/07,696.95
6/26/07,686.66
6/27/07,686.97
6/28/07,685.98
6/29/07,690.42
7/2/07,693.39
7/3/07,692.95
7/5/07,684.91
7/6/07,684.96
7/9/07,693.37
7/10/07,698.54
7/11/07,696.3
7/12/07,697.17
7/13/07,697.54
7/16/07,694.37
7/17/07,693.77
7/18/07,702.67
7/19/07,706.52
7/20/07,717.18
7/23/07,712.51
7/24/07,708.94
7/25/07,702.09
7/26/07,699.06
7/27/07,702.5
7/30/07,709.36
7/31/07,711.74
8/1/07,700.59
8/2/07,699.8
8/3/07,711.11
8/6/07,706.32
8/7/07,707.23
8/8/07,707.17
8/9/07,700.12
8/10/07,705.95
8/13/07,705.99
8/14/07,714.01
8/15/07,721.89
8/16/07,697.1
8/17/07,696.61
8/20/07,692.5
8/21/07,697.95
8/22/07,700.5
8/23/07,693.87
8/24/07,703.08
8/27/07,703.23
8/28/07,707.64
8/29/07,705.68
8/30/07,703.48
8/31/07,710.74
9/4/07,715.71
9/5/07,718.64
9/6/07,731.75
9/7/07,739.79
9/10/07,739.62
9/11/07,742.26
9/12/07,738.33
9/13/07,734.32
9/14/07,731.24
9/17/07,735.44
9/18/07,725.37
9/19/07,732.92
9/20/07,733.21
9/21/07,732.28
9/24/07,733.27
9/25/07,734.1
9/26/07,731.74
9/27/07,734.09
9/28/07,736.47
10/1/07,740.9
10/2/07,728.42
10/3/07,728.21
10/4/07,735.3
10/5/07,726.91
10/8/07,722.75
10/9/07,723.58
10/10/07,726.81
10/11/07,733.98
10/12/07,726.82
10/15/07,738.78
10/16/07,740.85
10/17/07,738.38
10/18/07,744.16
10/19/07,738.24
10/22/07,739.31
10/23/07,732.91
10/24/07,737.98
10/25/07,740.64
10/26/07,753.68
10/29/07,752.6
10/30/07,747.38
10/31/07,747.59
11/1/07,752.26
11/2/07,752.78
11/5/07,754.11
11/6/07,756.36
11/7/07,771.59
11/8/07,780.63
11/9/07,784.49
11/12/07,780.66
11/13/07,765.29
11/14/07,785.96
11/15/07,774.36
11/16/07,764.82
11/19/07,765.02
11/20/07,773.82
11/21/07,787.99
11/23/07,815.28
11/26/07,817.58
11/27/07,810.14
11/28/07,788.82
11/29/07,793
11/30/07,782.2
12/3/07,788.3
12/4/07,811.2
12/5/07,808.5
12/6/07,807.74
12/7/07,798.23
12/10/07,812.66
12/11/07,823.84
12/12/07,824.21
12/13/07,815.47
12/14/07,806.77
12/17/07,799.6
12/18/07,807.52
12/19/07,803.43
12/20/07,799.84
12/21/07,805
12/24/07,801.34
12/26/07,809.96
12/27/07,812.67
12/28/07,823.38
12/31/07,831.99
1/2/08,851.55
1/3/08,857.23
1/4/08,865.96
1/7/08,864.09
1/8/08,883.83
1/9/08,888.11
1/10/08,898.98
1/11/08,913.74
1/14/08,917.19
1/15/08,916.3
1/16/08,901.88
1/17/08,905.95
1/18/08,904.68
1/22/08,914.38
1/23/08,902.54
1/24/08,909.05
1/25/08,916.55
1/28/08,931.2
1/29/08,923.81
1/30/08,914.02
1/31/08,925.75
2/1/08,901.85
2/4/08,899.15
2/5/08,891.7
2/6/08,906.23
2/7/08,914.7
2/8/08,918.22
2/11/08,924.29
2/12/08,908.31
2/13/08,904.06
2/14/08,907.94
2/15/08,909.35
2/19/08,943.01
2/20/08,946.53
2/21/08,956.72
2/22/08,956.27
2/25/08,933.21
2/26/08,929.83
2/27/08,939.6
2/28/08,940.88
2/29/08,956.98
3/3/08,971.49
3/4/08,958.06
3/5/08,971.53
3/6/08,961.63
3/7/08,962.48
3/10/08,966.71
3/11/08,965.51
3/12/08,969.01
3/13/08,974.75
3/14/08,987.63
3/17/08,998.7
3/18/08,996.62
3/19/08,958.21
3/20/08,941.83
3/24/08,933.71
3/25/08,950.86
3/26/08,965.9
3/27/08,965.4
3/28/08,951.63
3/31/08,940.08
4/1/08,902.76
4/2/08,908.46
4/3/08,908.73
4/4/08,916.42
4/7/08,936.37
4/8/08,925.85
4/9/08,950.81
4/10/08,946.76
4/11/08,945.34
4/14/08,942.65
4/15/08,945.05
4/16/08,945.38
4/17/08,949.2
4/18/08,916.32
4/21/08,919.94
4/22/08,929.74
4/23/08,921.87
4/24/08,899.39
4/25/08,899.43
4/28/08,904.39
4/29/08,885.71
4/30/08,868.97
5/1/08,866.4
5/2/08,872.59
5/5/08,883.25
5/6/08,878.46
5/7/08,878.03
5/8/08,895.83
5/9/08,889.21
5/12/08,888.23
5/13/08,871.81
5/14/08,868.79
5/15/08,878.65
5/16/08,898.28
5/19/08,897.46
5/20/08,912.56
5/21/08,912.67
5/22/08,903.27
5/23/08,916.07
5/27/08,902.47
5/28/08,891.32
5/29/08,867.06
5/30/08,881.48
6/2/08,894.51
6/3/08,889.88
6/4/08,895.39
6/5/08,886.25
6/6/08,912.93
6/9/08,915.67
6/10/08,886.7
6/11/08,897.29
6/12/08,890.57
6/13/08,895.83
6/16/08,905.42
6/17/08,901.06
6/18/08,906.4
6/19/08,915.99
6/20/08,916.33
6/23/08,898.64
6/24/08,899.91
6/25/08,888.35
6/26/08,926.16
6/27/08,939.16
6/30/08,945.78
7/1/08,963.6
7/2/08,956.37
7/3/08,948.89
7/7/08,942.76
7/8/08,939.18
7/9/08,937.8
7/10/08,949.64
7/11/08,968.6
7/14/08,979.06
7/15/08,978.78
7/16/08,963.34
7/17/08,975.27
7/18/08,962.79
7/21/08,962.71
7/22/08,955.45
7/23/08,932.47
7/24/08,936.52
7/25/08,944.84
7/28/08,948.66
7/29/08,938.17
7/30/08,923.68
7/31/08,935.41
8/1/08,933.65
8/4/08,933.42
8/5/08,916.16
8/6/08,918.01
8/7/08,916.82
8/8/08,914.99
8/11/08,878.33
8/12/08,860.61
8/13/08,876.63
8/14/08,860.34
8/15/08,832.54
8/18/08,851.29
8/19/08,860.31
8/20/08,859.28
8/21/08,869.7
8/22/08,866.48
8/25/08,862.04
8/26/08,862.03
8/27/08,867.3
8/28/08,873.25
8/29/08,882.14
9/2/08,859.22
9/3/08,852.21
9/4/08,854.74
9/5/08,847.25
9/8/08,849.85
9/9/08,843.71
9/10/08,813.46
9/11/08,795.81
9/12/08,806
9/15/08,837.09
9/16/08,830.75
9/17/08,908.47
9/18/08,945.26
9/19/08,900.87
9/22/08,936.49
9/23/08,918.85
9/24/08,923.44
9/25/08,906.9
9/26/08,912.56
9/29/08,928.69
9/30/08,929.8
10/1/08,936.02
10/2/08,905.75
10/3/08,897.56
10/6/08,952.21
10/7/08,969.43
10/8/08,1017.92
10/9/08,1014.01
10/10/08,1003.64
10/13/08,960.94
10/14/08,972.1
10/15/08,995.35
10/16/08,942.39
10/17/08,928.23
10/20/08,938.4
10/21/08,929.85
10/22/08,919.38
10/23/08,888.29
10/24/08,931.52
10/27/08,961.5
10/28/08,940.23
10/29/08,920.97
10/30/08,885.63
10/31/08,869.16
11/3/08,857.24
11/4/08,869.87
11/5/08,864.79
11/6/08,872.24
11/7/08,872.03
11/10/08,893.36
11/11/08,882.35
11/12/08,886.38
11/13/08,854.74
11/14/08,911.93
11/17/08,909.08
11/18/08,900.89
11/19/08,922.64
11/20/08,968.81
11/21/08,1011.11
11/24/08,1007.25
11/25/08,1002.57
11/26/08,992.88
11/28/08,1008.53
12/1/08,963.91
12/2/08,978.46
12/3/08,963.05
12/4/08,975.6
12/5/08,953.14
12/8/08,962.74
12/9/08,977.23
12/10/08,1016.24
12/11/08,1019.02
12/12/08,1023.5
12/15/08,1029.58
12/16/08,1014.1
12/17/08,1038.05
12/18/08,1036.54
12/19/08,1024
12/22/08,1031.95
12/23/08,1018.74
12/24/08,1028.53
12/26/08,1063.67
12/29/08,1065.42
12/30/08,1060.77
12/31/08,1075.2
1/2/09,1067.8
1/5/09,1018.54
1/6/09,1025.48
1/7/09,1005.98
1/8/09,1007.55
1/9/09,1015.45
1/12/09,997.57
1/13/09,1004.41
1/14/09,1008.23
1/15/09,1010.14
1/16/09,1047.68
1/20/09,1082.18
1/21/09,1066.4
1/22/09,1075.57
1/23/09,1102.31
1/26/09,1111.31
1/27/09,1103.18
1/28/09,1079.49
1/29/09,1107.56
1/30/09,1137.65
2/2/09,1126.62
2/3/09,1097.85
2/4/09,1111.3
2/5/09,1125.12
2/6/09,1119.29
2/9/09,1084.72
2/10/09,1138
2/11/09,1171.99
2/12/09,1179.29
2/13/09,1162.35
2/17/09,1223.28
2/18/09,1232.14
2/19/09,1229.35
2/20/09,1253.03
2/23/09,1243.56
2/24/09,1204.45
2/25/09,1213.65
2/26/09,1179.46
2/27/09,1198.9
3/2/09,1212.24
3/3/09,1180.07
3/4/09,1154.58
3/5/09,1195.67
3/6/09,1213.11
3/9/09,1193.68
3/10/09,1147.47
3/11/09,1170.03
3/12/09,1180.45
3/13/09,1182.8
3/16/09,1172.07
3/17/09,1164.27
3/18/09,1106.72
3/19/09,1188.07
3/20/09,1186.44
3/23/09,1164.65
3/24/09,1135.53
3/25/09,1152.54
3/26/09,1155.72
3/27/09,1146.44
3/30/09,1155.06
3/31/09,1164.02
4/1/09,1167.11
4/2/09,1122.33
4/3/09,1101.33
4/6/09,1079.12
4/7/09,1091.97
4/8/09,1093.7
4/9/09,1080.47
4/13/09,1091.63
4/14/09,1083.42
4/15/09,1074.11
4/16/09,1064.27
4/17/09,1052.93
4/20/09,1098.59
4/21/09,1090.76
4/22/09,1106.59
4/23/09,1108.41
4/24/09,1104.98
4/27/09,1108.07
4/28/09,1089.31
4/29/09,1083.31
4/30/09,1063.27
5/1/09,1052.03
5/4/09,1057.47
5/5/09,1061.68
5/6/09,1061.68
5/7/09,1070.18
5/8/09,1051.76
5/11/09,1065.47
5/12/09,1073.71
5/13/09,1086.14
5/14/09,1086.65
5/15/09,1096.6
5/18/09,1071.9
5/19/09,1070.62
5/20/09,1070.12
5/21/09,1079.72
5/22/09,1073.23
5/26/09,1063.85
5/27/09,1069.33
5/28/09,1071.67
5/29/09,1067.63
6/1/09,1067.64
6/2/09,1063.61
6/3/09,1072.62
6/4/09,1077.53
6/5/09,1076.33
6/8/09,1062.76
6/9/09,1054.03
6/10/09,1058
6/11/09,1060.57
6/12/09,1051.92
6/15/09,1049.6
6/16/09,1057.55
6/17/09,1058.26
6/18/09,1057.76
6/19/09,1062.34
6/22/09,1063.05
6/23/09,1063.05
6/24/09,1080.51
6/25/09,1084.41
6/26/09,1084.26
6/29/09,1088.17
6/30/09,1078.02
7/1/09,1081.24
7/2/09,1082.96
7/6/09,1071.43
7/7/09,1083.53
7/8/09,1061.3
7/9/09,1064.01
7/10/09,1061.69
7/13/09,1061.95
7/14/09,1045.56
7/15/09,1045.77
7/16/09,1044.8
7/17/09,1043.54
7/20/09,1049.81
7/21/09,1044.7
7/22/09,1048.06
7/23/09,1040.55
7/24/09,1035.43
7/27/09,1030.59
7/28/09,1014.48
7/29/09,1011.45
7/30/09,1012.67
7/31/09,1028.03
8/3/09,1019.29
8/4/09,1037.31
8/5/09,1031.78
8/6/09,1035.46
8/7/09,1035.14
8/10/09,1028.29
8/11/09,1041.52
8/12/09,1034.61
8/13/09,1037.6
8/14/09,1043.07
8/17/09,1029.08
8/18/09,1032.94
8/19/09,1032.73
8/20/09,1023.51
8/21/09,1030.6
8/24/09,1014.53
8/25/09,1026.74
8/26/09,1036.67
8/27/09,1028.05
8/28/09,1044.65
8/31/09,1041.48
9/1/09,1053.99
9/2/09,1079.47
9/3/09,1098.15
9/4/09,1082.71
9/8/09,1077.18
9/9/09,1073.91
9/10/09,1072.51
9/11/09,1082.05
9/14/09,1083.43
9/15/09,1078.33
9/16/09,1086.71
9/17/09,1078.87
9/18/09,1078.9
9/21/09,1082.39
9/22/09,1084.01
9/23/09,1089.36
9/24/09,1086.72
9/25/09,1080.53
9/28/09,1076.58
9/29/09,1077.11
9/30/09,1077.84
10/1/09,1083.35
10/2/09,1083.02
10/5/09,1088.43
10/6/09,1100.79
10/7/09,1107.3
10/8/09,1111.06
10/9/09,1092.48
10/12/09,1093.78
10/13/09,1098.25
10/14/09,1090.51
10/15/09,1085.18
10/16/09,1089.26
10/19/09,1087.2
10/20/09,1109.97
10/21/09,1109.52
10/22/09,1107.76
10/23/09,1112.33
10/26/09,1113.24
10/27/09,1101.45
10/28/09,1112.68
10/29/09,1116.76
10/30/09,1127.66
11/2/09,1135.37
11/3/09,1157.45
11/4/09,1153.36
11/5/09,1160.54
11/6/09,1176.39
11/9/09,1163.14
11/10/09,1156.61
11/11/09,1164.66
11/12/09,1167.53
11/13/09,1172.62
11/16/09,1192.75
11/17/09,1197.48
11/18/09,1202.51
11/19/09,1214
11/20/09,1226.49
11/23/09,1230.11
11/24/09,1233.99
11/25/09,1240.49
11/27/09,1248.35
11/30/09,1247.07
12/1/09,1254.95
12/2/09,1273.78
12/3/09,1284.18
12/4/09,1236.04
12/7/09,1223.86
12/8/09,1215.62
12/9/09,1181.61
12/10/09,1182.96
12/11/09,1186.69
12/14/09,1189.56
12/15/09,1191.13
12/16/09,1204.9
12/17/09,1185.52
12/18/09,1184.6
12/21/09,1163.46
12/22/09,1149.21
12/23/09,1146.26
12/24/09,1159.4
12/28/09,1154.66
12/29/09,1144.38
12/30/09,1151.37
12/31/09,1151.99
1/4/10,1164.15
1/5/10,1161.78
1/6/10,1171.88
1/7/10,1172.5
1/8/10,1172.44
1/11/10,1189.72
1/12/10,1173.74
1/13/10,1171.43
1/14/10,1168.9
1/15/10,1162.77
1/19/10,1174.59
1/20/10,1163.74
1/21/10,1160
1/22/10,1152.1
1/25/10,1159.19
1/26/10,1166.49
1/27/10,1153.99
1/28/10,1155.84
1/29/10,1158.54
2/1/10,1172.42
2/2/10,1182.56
2/3/10,1180.33
2/4/10,1139.79
2/5/10,1125.23
2/8/10,1145.79
2/9/10,1149.71
2/10/10,1143.62
2/11/10,1149.37
2/12/10,1145.76
2/16/10,1168.74
2/17/10,1171.03
2/18/10,1164.34
2/19/10,1166.08
2/22/10,1160.53
2/23/10,1164.17
2/24/10,1156.65
2/25/10,1174.64
2/26/10,1177.53
3/1/10,1165.22
3/2/10,1178.26
3/3/10,1178.41
3/4/10,1167.99
3/5/10,1169.54
3/8/10,1155.02
3/9/10,1151.71
3/10/10,1136.21
3/11/10,1135.13
3/12/10,1121.69
3/15/10,1125.82
3/16/10,1137.67
3/17/10,1134.89
3/18/10,1144.22
3/19/10,1126.67
3/22/10,1119.56
3/23/10,1121.22
3/24/10,1116.86
3/25/10,1119.57
3/26/10,1134.14
3/29/10,1133.65
3/30/10,1126.7
3/31/10,1130.37
4/1/10,1134.97
4/5/10,1134.83
4/6/10,1137.37
4/7/10,1158.44
4/8/10,1154.62
4/9/10,1164.48
4/12/10,1165.1
4/13/10,1154.3
4/14/10,1157.84
4/15/10,1161.91
4/16/10,1150.33
4/19/10,1151.79
4/20/10,1155.47
4/21/10,1147.97
4/22/10,1142.53
4/23/10,1152.64
4/26/10,1154.42
4/27/10,1181.91
4/28/10,1182.53
4/29/10,1175.45
4/30/10,1200.75
5/3/10,1195.49
5/4/10,1197.46
5/5/10,1211.18
5/6/10,1257.38
5/7/10,1261.6
5/10/10,1228.41
5/11/10,1246.45
5/12/10,1266.9
5/13/10,1254.13
5/14/10,1270.73
5/17/10,1265.93
5/18/10,1263.19
5/19/10,1244.76
5/20/10,1271.33
5/21/10,1245.31
5/24/10,1270.41
5/25/10,1277.11
5/26/10,1299.18
5/27/10,1270.47
5/28/10,1277.75
6/1/10,1292.66
6/2/10,1268.02
6/3/10,1256.42
6/4/10,1292.32
6/7/10,1314.91
6/8/10,1303.16
6/9/10,1283.43
6/10/10,1258.43
6/11/10,1269.13
6/14/10,1265.18
6/15/10,1265.08
6/16/10,1260.95
6/17/10,1282.25
6/18/10,1284.43
6/21/10,1270.31
6/22/10,1276.14
6/23/10,1282.85
6/24/10,1299.56
6/25/10,1300.54
6/28/10,1282.44
6/29/10,1310.13
6/30/10,1325.99
7/1/10,1277.32
7/2/10,1283.24
7/6/10,1258.61
7/7/10,1255.6
7/8/10,1247.44
7/9/10,1249.72
7/12/10,1242.74
7/13/10,1250.57
7/14/10,1245.15
7/15/10,1254.39
7/16/10,1256.61
7/19/10,1246.39
7/20/10,1242.44
7/21/10,1249.97
7/22/10,1240.15
7/23/10,1230.65
7/26/10,1220.59
7/27/10,1199.13
7/28/10,1205.11
7/29/10,1210.28
7/30/10,1216.87
8/2/10,1210.89
8/3/10,1213.35
8/4/10,1215.21
8/5/10,1217.53
8/6/10,1236.67
8/9/10,1233.26
8/10/10,1232.94
8/11/10,1253.8
8/12/10,1266.34
8/13/10,1266.58
8/16/10,1278.32
8/17/10,1266.36
8/18/10,1265.25
8/19/10,1283.47
8/20/10,1285.7
8/23/10,1290.93
8/24/10,1306.95
8/25/10,1313.59
8/26/10,1306.61
8/27/10,1299.41
8/30/10,1311.74
8/31/10,1328.69
9/1/10,1308.73
9/2/10,1317.92
9/3/10,1297.74
9/7/10,1317.92
9/8/10,1301.68
9/9/10,1291.65
9/10/10,1290.71
9/13/10,1279.52
9/14/10,1304.67
9/15/10,1299.58
9/16/10,1305.32
9/17/10,1318.31
9/20/10,1315.03
9/21/10,1305.96
9/22/10,1329.01
9/23/10,1337.5
9/24/10,1327.46
9/27/10,1334.6
9/28/10,1346.04
9/29/10,1350.92
9/30/10,1345.89
10/1/10,1342.55
10/4/10,1346.09
10/5/10,1360.12
10/6/10,1361.65
10/7/10,1356.97
10/8/10,1358.88
10/11/10,1372.24
10/12/10,1359.29
10/13/10,1374.03
10/14/10,1382.37
10/15/10,1384.81
10/18/10,1395.2
10/19/10,1378.38
10/20/10,1371.97
10/21/10,1359.92
10/22/10,1358.78
10/25/10,1364.08
10/26/10,1369.92
10/27/10,1359.03
10/28/10,1370.19
10/29/10,1382.68
11/1/10,1371.74
11/2/10,1368.58
11/3/10,1343.82
11/4/10,1386.44
11/5/10,1398
11/8/10,1407.44
11/9/10,1420.02
11/10/10,1399.24
11/11/10,1407.6
11/12/10,1377.52
11/15/10,1381.25
11/16/10,1366.87
11/17/10,1371.08
11/18/10,1380.51
11/19/10,1376.43
11/22/10,1382.87
11/23/10,1409.78
11/24/10,1388.17
11/26/10,1390.1
11/29/10,1390.9
11/30/10,1421.83
12/1/10,1411
12/2/10,1393.8
12/3/10,1411.04
12/6/10,1422.84
12/7/10,1425.26
12/8/10,1398.02
12/9/10,1406.59
12/10/10,1397.86
12/13/10,1408.71
12/14/10,1413.21
12/15/10,1391.2
12/16/10,1378.39
12/17/10,1397.18
12/20/10,1409.32
12/21/10,1412.35
12/22/10,1405.49
12/23/10,1392.95
12/27/10,1392.15
12/28/10,1406.61
12/29/10,1413.95
12/30/10,1405.32
12/31/10,1416.85
1/3/11,1413.27
1/4/11,1377.12
1/5/11,1368.34
1/6/11,1367.16
1/7/11,1356.56
1/10/11,1364.15
1/11/11,1370.43
1/12/11,1366.3
1/13/11,1371.81
1/14/11,1346.26
1/18/11,1357.51
1/19/11,1364.33
1/20/11,1342.2
1/21/11,1333
1/24/11,1335.95
1/25/11,1327.79
1/26/11,1326.63
1/27/11,1309.5
1/28/11,1341.5
1/31/11,1335.54
2/1/11,1326.73
2/2/11,1315.45
2/3/11,1340.11
2/4/11,1331.92
2/7/11,1335.45
2/8/11,1356.62
2/9/11,1355.99
2/10/11,1356.74
2/11/11,1342.45
2/14/11,1350.02
2/15/11,1359.33
2/16/11,1354.12
2/17/11,1363.83
2/18/11,1369.03
2/22/11,1386.22
2/23/11,1398.85
2/24/11,1391.51
2/25/11,1377.84
2/28/11,1369.05
3/1/11,1394.44
3/2/11,1397.78
3/3/11,1376.9
3/4/11,1388.08
3/7/11,1395.04
3/8/11,1386.01
3/9/11,1384.58
3/10/11,1378.29
3/11/11,1380.23
3/14/11,1387.42
3/15/11,1371.07
3/16/11,1382.32
3/17/11,1383.8
3/18/11,1393.6
3/21/11,1395.09
3/22/11,1399.92
3/23/11,1411.78
3/24/11,1400.9
3/25/11,1398.69
3/28/11,1388.15
3/29/11,1379.71
3/30/11,1383.27
3/31/11,1395.77
4/1/11,1375.95
4/4/11,1384.97
4/5/11,1399.33
4/6/11,1400.29
4/7/11,1398.37
4/8/11,1408.2
4/11/11,1403.67
4/12/11,1399.44
4/13/11,1400.15
4/14/11,1413.6
4/15/11,1425.71
4/18/11,1439.05
4/19/11,1428.64
4/20/11,1427.36
4/21/11,1432.57
4/25/11,1439.78
4/26/11,1430.2
4/27/11,1441.18
4/28/11,1455.69
4/29/11,1469.87
5/2/11,1479.75
5/3/11,1467.32
5/4/11,1452.86
5/5/11,1431.37
5/6/11,1439.94
5/9/11,1445.93
5/10/11,1451.71
5/11/11,1443.09
5/12/11,1450.47
5/13/11,1445.97
5/16/11,1453.62
5/17/11,1438.51
5/18/11,1450.35
5/19/11,1444.11
5/20/11,1469.56
5/23/11,1480.94
5/24/11,1486.63
5/25/11,1492.86
5/26/11,1489.87
5/27/11,1499.71
5/31/11,1487.7
6/1/11,1507.72
6/2/11,1494.49
6/3/11,1507.78
6/6/11,1516.62
6/7/11,1503.9
6/8/11,1507.2
6/9/11,1501.7
6/10/11,1498.04
6/13/11,1478.05
6/14/11,1476.12
6/15/11,1493.93
6/16/11,1501.67
6/17/11,1506.95
6/20/11,1509.94
6/21/11,1502.43
6/22/11,1511.78
6/23/11,1487.81
6/24/11,1483.29
6/27/11,1475.49
6/28/11,1472.46
6/29/11,1464.64
6/30/11,1447.3
7/1/11,1421.33
7/5/11,1455.67
7/6/11,1476.43
7/7/11,1466.97
7/8/11,1481.92
7/11/11,1499.9
7/12/11,1507.63
7/13/11,1519.7
7/14/11,1525.68
7/15/11,1516.12
7/18/11,1536.49
7/19/11,1520.9
7/20/11,1513.17
7/21/11,1497.69
7/22/11,1518.25
7/25/11,1526.8
7/26/11,1525.81
7/27/11,1533.28
7/28/11,1530.89
7/29/11,1555.35
8/1/11,1548.84
8/2/11,1578.29
8/3/11,1599.88
8/4/11,1624.36
8/5/11,1618.37
8/8/11,1699.83
8/9/11,1705.88
8/10/11,1771.03
8/11/11,1722.28
8/12/11,1717.7
8/15/11,1721.08
8/16/11,1750.88
8/17/11,1756.08
8/18/11,1801.07
8/19/11,1830.41
8/22/11,1869.81
8/23/11,1836.63
8/24/11,1731.93
8/25/11,1738.93
8/26/11,1760.99
8/29/11,1746.83
8/30/11,1787.2
8/31/11,1788.26
9/1/11,1782.16
9/2/11,1846.92
9/6/11,1851.75
9/7/11,1784.93
9/8/11,1834.77
9/9/11,1849.74
9/12/11,1797.5
9/13/11,1801.58
9/14/11,1805.98
9/15/11,1749.29
9/16/11,1771.88
9/19/11,1758.99
9/20/11,1792.26
9/21/11,1819.51
9/22/11,1788.2
9/23/11,1683.29
9/26/11,1633
9/27/11,1682.91
9/28/11,1669.9
9/29/11,1673.05
9/30/11,1701.39
10/3/11,1746.47
10/4/11,1699.86
10/5/11,1707.4
10/6/11,1714.48
10/7/11,1699.24
10/10/11,1714.87
10/11/11,1707.33
10/12/11,1710.9
10/13/11,1701.85
10/14/11,1698.1
10/17/11,1715.12
10/18/11,1676.85
10/19/11,1678.22
10/20/11,1637.94
10/21/11,1646.63
10/24/11,1656.64
10/25/11,1727.41
10/26/11,1729.44
10/27/11,1730.43
10/28/11,1732
10/31/11,1723.51
11/1/11,1745.21
11/2/11,1753.25
11/3/11,1776.99
11/4/11,1788.39
11/7/11,1814.06
11/8/11,1814.92
11/9/11,1831.94
11/10/11,1788.59
11/11/11,1810.86
11/14/11,1806.71
11/15/11,1818.62
11/16/11,1815.19
11/17/11,1769.16
11/18/11,1771.83
11/21/11,1743.33
11/22/11,1766.87
11/23/11,1776.35
11/25/11,1767.88
11/28/11,1770.65
11/29/11,1766.57
11/30/11,1778.94
12/1/11,1760.12
12/2/11,1781.2
12/5/11,1761.17
12/6/11,1745.53
12/7/11,1756.89
12/8/11,1747.01
12/9/11,1744.91
12/12/11,1706.87
12/13/11,1715.3
12/14/11,1646.71
12/15/11,1629.18
12/16/11,1656.22
12/19/11,1655.14
12/20/11,1664.02
12/21/11,1653.91
12/22/11,1642.57
12/23/11,1636.61
12/27/11,1623.92
12/28/11,1601
12/29/11,1572.45
12/30/11,1596.29
1/3/12,1617.49
1/4/12,1631.64
1/5/12,1651.1
1/6/12,1661.63
1/9/12,1645.68
1/10/12,1657.35
1/11/12,1670.44
1/12/12,1677.67
1/13/12,1667.42
1/17/12,1680.41
1/18/12,1678.3
1/19/12,1672.84
1/20/12,1684.42
1/23/12,1690.51
1/24/12,1681.01
1/25/12,1706.8
1/26/12,1729.24
1/27/12,1733.53
1/30/12,1734.99
1/31/12,1742.85
2/1/12,1745.18
2/2/12,1755.4
2/3/12,1725.82
2/6/12,1715.25
2/7/12,1736.85
2/8/12,1722.75
2/9/12,1730.52
2/10/12,1727.27
2/13/12,1721.97
2/14/12,1714.19
2/15/12,1724.92
2/16/12,1720.61
2/17/12,1717.29
2/21/12,1751.5
2/22/12,1770.35
2/23/12,1779.74
2/24/12,1774.75
2/27/12,1771.83
2/28/12,1777.4
2/29/12,1692.13
3/1/12,1696.84
3/2/12,1690.04
3/5/12,1693.68
3/6/12,1673.24
3/7/12,1679.77
3/8/12,1682.62
3/9/12,1695.64
3/12/12,1686.05
3/13/12,1673.95
3/14/12,1630.92
3/15/12,1644.95
3/16/12,1642.36
3/19/12,1645.35
3/20/12,1632.66
3/21/12,1636.9
3/22/12,1640.99
3/23/12,1659.15
3/26/12,1669.8
3/27/12,1677.09
3/28/12,1655.09
3/29/12,1647.09
3/30/12,1665.8
4/2/12,1662.04
4/3/12,1654.61
4/4/12,1606.36
4/5/12,1617.66
4/9/12,1638.08
4/10/12,1666.33
4/11/12,1665.5
4/12/12,1670.31
4/13/12,1658.44
4/16/12,1648.54
4/17/12,1634.93
4/18/12,1624.5
4/19/12,1632.93
4/20/12,1628.42
4/23/12,1617.02
4/24/12,1621.92
4/25/12,1613.8
4/26/12,1635.23
4/27/12,1631.53
